route_id,service_id,trip_id,shape_id,trip_headsign,direction_id
"60-145-d12-1","y102w","8997.y102w.60-145-d12-1.387.O","60-145-d12-1.387.O","Outside Heuston Train Station - Kilmacanogue","0"
"60-145-d12-1","y102w","8998.y102w.60-145-d12-1.389.I","60-145-d12-1.389.I","Kilmacanogue (Esso Garage) - Outside Heuston Train Station","1"
"60-145-d12-1","y102w","8999.y102w.60-145-d12-1.387.O","60-145-d12-1.387.O","Outside Heuston Train Station - Kilmacanogue","0"
"60-145-d12-1","y102w","9000.y102w.60-145-d12-1.389.I","60-145-d12-1.389.I","Kilmacanogue (Esso Garage) - Outside Heuston Train Station","1"
"60-145-d12-1","y102w","9001.y102w.60-145-d12-1.387.O","60-145-d12-1.387.O","Outside Heuston Train Station - Kilmacanogue","0"
"60-145-d12-1","y102w","9002.y102w.60-145-d12-1.389.I","60-145-d12-1.389.I","Kilmacanogue (Esso Garage) - Outside Heuston Train Station","1"
"60-145-d12-1","y102w","9003.y102w.60-145-d12-1.387.O","60-145-d12-1.387.O","Outside Heuston Train Station - Kilmacanogue","0"
"60-145-d12-1","y102w","9004.y102w.60-145-d12-1.389.I","60-145-d12-1.389.I","Kilmacanogue (Esso Garage) - Outside Heuston Train Station","1"
"60-145-d12-1","y102w","9005.y102w.60-145-d12-1.387.O","60-145-d12-1.387.O","Outside Heuston Train Station - Kilmacanogue","0"
"60-145-d12-1","y102w","9006.y102w.60-145-d12-1.389.I","60-145-d12-1.389.I","Kilmacanogue (Esso Garage) - Outside Heuston Train Station","1"
"60-145-d12-1","y102w","9007.y102w.60-145-d12-1.387.O","60-145-d12-1.387.O","Outside Heuston Train Station - Kilmacanogue","0"
"60-145-d12-1","y102w","9008.y102w.60-145-d12-1.389.I","60-145-d12-1.389.I","Kilmacanogue (Esso Garage) - Outside Heuston Train Station","1"
"60-145-d12-1","y102w","9009.y102w.60-145-d12-1.387.O","60-145-d12-1.387.O","Outside Heuston Train Station - Kilmacanogue","0"
"60-145-d12-1","y102w","9010.y102w.60-145-d12-1.389.I","60-145-d12-1.389.I","Kilmacanogue (Esso Garage) - Outside Heuston Train Station","1"
"60-145-d12-1","y102w","9011.y102w.60-145-d12-1.387.O","60-145-d12-1.387.O","Outside Heuston Train Station - Kilmacanogue","0"
"60-145-d12-1","y102w","9012.y102w.60-145-d12-1.387.O","60-145-d12-1.387.O","Outside Heuston Train Station - Kilmacanogue","0"
"60-145-d12-1","y102w","9013.y102w.60-145-d12-1.389.I","60-145-d12-1.389.I","Kilmacanogue (Esso Garage) - Outside Heuston Train Station","1"
"60-145-d12-1","y102w","9014.y102w.60-145-d12-1.387.O","60-145-d12-1.387.O","Outside Heuston Train Station - Kilmacanogue","0"
"60-145-d12-1","y102w","9015.y102w.60-145-d12-1.389.I","60-145-d12-1.389.I","Kilmacanogue (Esso Garage) - Outside Heuston Train Station","1"
"60-145-d12-1","y102w","9016.y102w.60-145-d12-1.387.O","60-145-d12-1.387.O","Outside Heuston Train Station - Kilmacanogue","0"
"60-145-d12-1","y102w","9017.y102w.60-145-d12-1.389.I","60-145-d12-1.389.I","Kilmacanogue (Esso Garage) - Outside Heuston Train Station","1"
"60-145-d12-1","y102w","9018.y102w.60-145-d12-1.387.O","60-145-d12-1.387.O","Outside Heuston Train Station - Kilmacanogue","0"
"60-145-d12-1","y102w","9019.y102w.60-145-d12-1.389.I","60-145-d12-1.389.I","Kilmacanogue (Esso Garage) - Outside Heuston Train Station","1"
"60-145-d12-1","y102w","9020.y102w.60-145-d12-1.387.O","60-145-d12-1.387.O","Outside Heuston Train Station - Kilmacanogue","0"
"60-145-d12-1","y102w","9021.y102w.60-145-d12-1.389.I","60-145-d12-1.389.I","Kilmacanogue (Esso Garage) - Outside Heuston Train Station","1"
"60-145-d12-1","y102w","9022.y102w.60-145-d12-1.387.O","60-145-d12-1.387.O","Outside Heuston Train Station - Kilmacanogue","0"
"60-145-d12-1","y102w","9023.y102w.60-145-d12-1.389.I","60-145-d12-1.389.I","Kilmacanogue (Esso Garage) - Outside Heuston Train Station","1"
"60-145-d12-1","y102w","9024.y102w.60-145-d12-1.387.O","60-145-d12-1.387.O","Outside Heuston Train Station - Kilmacanogue","0"
"60-145-d12-1","y102w","9025.y102w.60-145-d12-1.389.I","60-145-d12-1.389.I","Kilmacanogue (Esso Garage) - Outside Heuston Train Station","1"
"60-145-d12-1","y102w","9026.y102w.60-145-d12-1.387.O","60-145-d12-1.387.O","Outside Heuston Train Station - Kilmacanogue","0"
"60-145-d12-1","y102w","9027.y102w.60-145-d12-1.389.I","60-145-d12-1.389.I","Kilmacanogue (Esso Garage) - Outside Heuston Train Station","1"
"60-145-d12-1","y102w","9028.y102w.60-145-d12-1.387.O","60-145-d12-1.387.O","Outside Heuston Train Station - Kilmacanogue","0"
"60-145-d12-1","y102w","9029.y102w.60-145-d12-1.389.I","60-145-d12-1.389.I","Kilmacanogue (Esso Garage) - Outside Heuston Train Station","1"
"60-145-d12-1","y102w","9030.y102w.60-145-d12-1.389.I","60-145-d12-1.389.I","Kilmacanogue (Esso Garage) - Outside Heuston Train Station","1"
"60-145-d12-1","y102w","9031.y102w.60-145-d12-1.387.O","60-145-d12-1.387.O","Outside Heuston Train Station - Kilmacanogue","0"
"60-145-d12-1","y102w","9032.y102w.60-145-d12-1.389.I","60-145-d12-1.389.I","Kilmacanogue (Esso Garage) - Outside Heuston Train Station","1"
"60-145-d12-1","y102w","9033.y102w.60-145-d12-1.387.O","60-145-d12-1.387.O","Outside Heuston Train Station - Kilmacanogue","0"
"60-145-d12-1","y102w","9034.y102w.60-145-d12-1.389.I","60-145-d12-1.389.I","Kilmacanogue (Esso Garage) - Outside Heuston Train Station","1"
"60-145-d12-1","y102w","9035.y102w.60-145-d12-1.389.I","60-145-d12-1.389.I","Kilmacanogue (Esso Garage) - Outside Heuston Train Station","1"
"60-145-d12-1","y102w","9036.y102w.60-145-d12-1.387.O","60-145-d12-1.387.O","Outside Heuston Train Station - Kilmacanogue","0"
"60-145-d12-1","y102w","9037.y102w.60-145-d12-1.389.I","60-145-d12-1.389.I","Kilmacanogue (Esso Garage) - Outside Heuston Train Station","1"
"60-145-d12-1","y102w","9038.y102w.60-145-d12-1.387.O","60-145-d12-1.387.O","Outside Heuston Train Station - Kilmacanogue","0"
"60-145-d12-1","y102w","9039.y102w.60-145-d12-1.389.I","60-145-d12-1.389.I","Kilmacanogue (Esso Garage) - Outside Heuston Train Station","1"
"60-145-d12-1","y102w","9040.y102w.60-145-d12-1.387.O","60-145-d12-1.387.O","Outside Heuston Train Station - Kilmacanogue","0"
"60-145-d12-1","y102w","9041.y102w.60-145-d12-1.389.I","60-145-d12-1.389.I","Kilmacanogue (Esso Garage) - Outside Heuston Train Station","1"
"60-145-d12-1","y102w","9042.y102w.60-145-d12-1.387.O","60-145-d12-1.387.O","Outside Heuston Train Station - Kilmacanogue","0"
"60-145-d12-1","y102w","9043.y102w.60-145-d12-1.389.I","60-145-d12-1.389.I","Kilmacanogue (Esso Garage) - Outside Heuston Train Station","1"
"60-145-d12-1","y102w","9044.y102w.60-145-d12-1.387.O","60-145-d12-1.387.O","Outside Heuston Train Station - Kilmacanogue","0"
"60-145-d12-1","y102w","9045.y102w.60-145-d12-1.389.I","60-145-d12-1.389.I","Kilmacanogue (Esso Garage) - Outside Heuston Train Station","1"
"60-145-d12-1","y102w","9078.y102w.60-145-d12-1.389.I","60-145-d12-1.389.I","Kilmacanogue (Esso Garage) - Outside Heuston Train Station","1"
"60-145-d12-1","y102w","9079.y102w.60-145-d12-1.387.O","60-145-d12-1.387.O","Outside Heuston Train Station - Kilmacanogue","0"
"60-145-d12-1","y102w","9080.y102w.60-145-d12-1.389.I","60-145-d12-1.389.I","Kilmacanogue (Esso Garage) - Outside Heuston Train Station","1"
"60-145-d12-1","y102w","9081.y102w.60-145-d12-1.387.O","60-145-d12-1.387.O","Outside Heuston Train Station - Kilmacanogue","0"
"60-145-d12-1","y102w","9082.y102w.60-145-d12-1.389.I","60-145-d12-1.389.I","Kilmacanogue (Esso Garage) - Outside Heuston Train Station","1"
"60-145-d12-1","y102w","9083.y102w.60-145-d12-1.387.O","60-145-d12-1.387.O","Outside Heuston Train Station - Kilmacanogue","0"
"60-145-d12-1","y102w","9084.y102w.60-145-d12-1.389.I","60-145-d12-1.389.I","Kilmacanogue (Esso Garage) - Outside Heuston Train Station","1"
"60-145-d12-1","y102w","9085.y102w.60-145-d12-1.387.O","60-145-d12-1.387.O","Outside Heuston Train Station - Kilmacanogue","0"
"60-145-d12-1","y102w","9086.y102w.60-145-d12-1.389.I","60-145-d12-1.389.I","Kilmacanogue (Esso Garage) - Outside Heuston Train Station","1"
"60-145-d12-1","y102w","9087.y102w.60-145-d12-1.387.O","60-145-d12-1.387.O","Outside Heuston Train Station - Kilmacanogue","0"
"60-145-d12-1","y102w","9088.y102w.60-145-d12-1.390.I","60-145-d12-1.390.I","Kilmacanogue (Esso Garage) - Outside Heuston Train Station","1"
"60-14-b12-1","2","12940.2.60-14-b12-1.119.O","60-14-b12-1.119.O","Maryfield Drive - Outside Luas Station","0"
"60-14-b12-1","2","12941.2.60-14-b12-1.120.I","60-14-b12-1.120.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","2","12942.2.60-14-b12-1.119.O","60-14-b12-1.119.O","Maryfield Drive - Outside Luas Station","0"
"60-14-b12-1","2","12943.2.60-14-b12-1.120.I","60-14-b12-1.120.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","2","12944.2.60-14-b12-1.119.O","60-14-b12-1.119.O","Maryfield Drive - Outside Luas Station","0"
"60-14-b12-1","2","12945.2.60-14-b12-1.120.I","60-14-b12-1.120.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","2","12946.2.60-14-b12-1.119.O","60-14-b12-1.119.O","Maryfield Drive - Outside Luas Station","0"
"60-14-b12-1","2","12947.2.60-14-b12-1.120.I","60-14-b12-1.120.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","2","12948.2.60-14-b12-1.119.O","60-14-b12-1.119.O","Maryfield Drive - Outside Luas Station","0"
"60-14-b12-1","2","12949.2.60-14-b12-1.120.I","60-14-b12-1.120.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","2","12950.2.60-14-b12-1.119.O","60-14-b12-1.119.O","Maryfield Drive - Outside Luas Station","0"
"60-14-b12-1","2","12951.2.60-14-b12-1.120.I","60-14-b12-1.120.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","2","12952.2.60-14-b12-1.119.O","60-14-b12-1.119.O","Maryfield Drive - Outside Luas Station","0"
"60-14-b12-1","2","12953.2.60-14-b12-1.120.I","60-14-b12-1.120.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","2","12954.2.60-14-b12-1.119.O","60-14-b12-1.119.O","Maryfield Drive - Outside Luas Station","0"
"60-14-b12-1","2","12955.2.60-14-b12-1.120.I","60-14-b12-1.120.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","2","12956.2.60-14-b12-1.119.O","60-14-b12-1.119.O","Maryfield Drive - Outside Luas Station","0"
"60-14-b12-1","2","12957.2.60-14-b12-1.120.I","60-14-b12-1.120.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","2","12958.2.60-14-b12-1.119.O","60-14-b12-1.119.O","Maryfield Drive - Outside Luas Station","0"
"60-14-b12-1","2","12959.2.60-14-b12-1.120.I","60-14-b12-1.120.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","2","12960.2.60-14-b12-1.119.O","60-14-b12-1.119.O","Maryfield Drive - Outside Luas Station","0"
"60-14-b12-1","2","12961.2.60-14-b12-1.120.I","60-14-b12-1.120.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","2","12962.2.60-14-b12-1.119.O","60-14-b12-1.119.O","Maryfield Drive - Outside Luas Station","0"
"60-14-b12-1","2","12963.2.60-14-b12-1.120.I","60-14-b12-1.120.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","2","12964.2.60-14-b12-1.119.O","60-14-b12-1.119.O","Maryfield Drive - Outside Luas Station","0"
"60-14-b12-1","2","12965.2.60-14-b12-1.120.I","60-14-b12-1.120.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","2","12966.2.60-14-b12-1.119.O","60-14-b12-1.119.O","Maryfield Drive - Outside Luas Station","0"
"60-14-b12-1","2","12967.2.60-14-b12-1.119.O","60-14-b12-1.119.O","Maryfield Drive - Outside Luas Station","0"
"60-14-b12-1","2","12968.2.60-14-b12-1.120.I","60-14-b12-1.120.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","2","12969.2.60-14-b12-1.119.O","60-14-b12-1.119.O","Maryfield Drive - Outside Luas Station","0"
"60-14-b12-1","2","12970.2.60-14-b12-1.120.I","60-14-b12-1.120.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","2","12971.2.60-14-b12-1.119.O","60-14-b12-1.119.O","Maryfield Drive - Outside Luas Station","0"
"60-14-b12-1","2","12972.2.60-14-b12-1.120.I","60-14-b12-1.120.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","2","12973.2.60-14-b12-1.120.I","60-14-b12-1.120.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","2","12974.2.60-14-b12-1.119.O","60-14-b12-1.119.O","Maryfield Drive - Outside Luas Station","0"
"60-14-b12-1","2","12975.2.60-14-b12-1.120.I","60-14-b12-1.120.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","2","12976.2.60-14-b12-1.119.O","60-14-b12-1.119.O","Maryfield Drive - Outside Luas Station","0"
"60-14-b12-1","2","12977.2.60-14-b12-1.120.I","60-14-b12-1.120.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","2","12978.2.60-14-b12-1.119.O","60-14-b12-1.119.O","Maryfield Drive - Outside Luas Station","0"
"60-14-b12-1","2","12979.2.60-14-b12-1.120.I","60-14-b12-1.120.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","2","12980.2.60-14-b12-1.120.I","60-14-b12-1.120.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","2","12981.2.60-14-b12-1.119.O","60-14-b12-1.119.O","Maryfield Drive - Outside Luas Station","0"
"60-14-b12-1","2","12982.2.60-14-b12-1.120.I","60-14-b12-1.120.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","2","12983.2.60-14-b12-1.119.O","60-14-b12-1.119.O","Maryfield Drive - Outside Luas Station","0"
"60-14-b12-1","2","12984.2.60-14-b12-1.120.I","60-14-b12-1.120.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","2","12985.2.60-14-b12-1.119.O","60-14-b12-1.119.O","Maryfield Drive - Outside Luas Station","0"
"60-14-b12-1","2","12986.2.60-14-b12-1.120.I","60-14-b12-1.120.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","2","12987.2.60-14-b12-1.119.O","60-14-b12-1.119.O","Maryfield Drive - Outside Luas Station","0"
"60-14-b12-1","2","12988.2.60-14-b12-1.120.I","60-14-b12-1.120.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","2","12990.2.60-14-b12-1.119.O","60-14-b12-1.119.O","Maryfield Drive - Outside Luas Station","0"
"60-14-b12-1","2","12991.2.60-14-b12-1.120.I","60-14-b12-1.120.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","2","12992.2.60-14-b12-1.119.O","60-14-b12-1.119.O","Maryfield Drive - Outside Luas Station","0"
"60-14-b12-1","2","12993.2.60-14-b12-1.120.I","60-14-b12-1.120.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","2","12994.2.60-14-b12-1.119.O","60-14-b12-1.119.O","Maryfield Drive - Outside Luas Station","0"
"60-14-b12-1","2","12995.2.60-14-b12-1.120.I","60-14-b12-1.120.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","2","12996.2.60-14-b12-1.119.O","60-14-b12-1.119.O","Maryfield Drive - Outside Luas Station","0"
"60-14-b12-1","2","12998.2.60-14-b12-1.119.O","60-14-b12-1.119.O","Maryfield Drive - Outside Luas Station","0"
"60-14-b12-1","2","12999.2.60-14-b12-1.120.I","60-14-b12-1.120.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","2","13000.2.60-14-b12-1.119.O","60-14-b12-1.119.O","Maryfield Drive - Outside Luas Station","0"
"60-14-b12-1","2","13001.2.60-14-b12-1.120.I","60-14-b12-1.120.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","2","13002.2.60-14-b12-1.119.O","60-14-b12-1.119.O","Maryfield Drive - Outside Luas Station","0"
"60-14-b12-1","2","13003.2.60-14-b12-1.120.I","60-14-b12-1.120.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","2","13004.2.60-14-b12-1.119.O","60-14-b12-1.119.O","Maryfield Drive - Outside Luas Station","0"
"60-14-b12-1","2","13005.2.60-14-b12-1.120.I","60-14-b12-1.120.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","2","13006.2.60-14-b12-1.119.O","60-14-b12-1.119.O","Maryfield Drive - Outside Luas Station","0"
"60-14-b12-1","2","13007.2.60-14-b12-1.120.I","60-14-b12-1.120.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","2","13008.2.60-14-b12-1.119.O","60-14-b12-1.119.O","Maryfield Drive - Outside Luas Station","0"
"60-14-b12-1","2","13009.2.60-14-b12-1.120.I","60-14-b12-1.120.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","2","13010.2.60-14-b12-1.119.O","60-14-b12-1.119.O","Maryfield Drive - Outside Luas Station","0"
"60-14-b12-1","2","13392.2.60-14-b12-1.120.I","60-14-b12-1.120.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","2","13393.2.60-14-b12-1.119.O","60-14-b12-1.119.O","Maryfield Drive - Outside Luas Station","0"
"60-14-b12-1","2","13394.2.60-14-b12-1.120.I","60-14-b12-1.120.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","2","13395.2.60-14-b12-1.119.O","60-14-b12-1.119.O","Maryfield Drive - Outside Luas Station","0"
"60-14-b12-1","1","4153.1.60-14-b12-1.119.O","60-14-b12-1.119.O","Maryfield Drive - Outside Luas Station","0"
"60-14-b12-1","1","4154.1.60-14-b12-1.120.I","60-14-b12-1.120.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","1","4161.1.60-14-b12-1.120.I","60-14-b12-1.120.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","1","4162.1.60-14-b12-1.119.O","60-14-b12-1.119.O","Maryfield Drive - Outside Luas Station","0"
"60-14-b12-1","1","4178.1.60-14-b12-1.118.I","60-14-b12-1.118.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","1","4179.1.60-14-b12-1.119.O","60-14-b12-1.119.O","Maryfield Drive - Outside Luas Station","0"
"60-14-b12-1","1","4180.1.60-14-b12-1.120.I","60-14-b12-1.120.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","1","4181.1.60-14-b12-1.119.O","60-14-b12-1.119.O","Maryfield Drive - Outside Luas Station","0"
"60-14-b12-1","1","4182.1.60-14-b12-1.120.I","60-14-b12-1.120.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","1","4183.1.60-14-b12-1.119.O","60-14-b12-1.119.O","Maryfield Drive - Outside Luas Station","0"
"60-14-b12-1","1","4184.1.60-14-b12-1.118.I","60-14-b12-1.118.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","1","4185.1.60-14-b12-1.119.O","60-14-b12-1.119.O","Maryfield Drive - Outside Luas Station","0"
"60-14-b12-1","1","4186.1.60-14-b12-1.120.I","60-14-b12-1.120.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","1","4189.1.60-14-b12-1.118.I","60-14-b12-1.118.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","1","4190.1.60-14-b12-1.119.O","60-14-b12-1.119.O","Maryfield Drive - Outside Luas Station","0"
"60-14-b12-1","1","4191.1.60-14-b12-1.118.I","60-14-b12-1.118.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","1","4192.1.60-14-b12-1.119.O","60-14-b12-1.119.O","Maryfield Drive - Outside Luas Station","0"
"60-14-b12-1","1","4193.1.60-14-b12-1.120.I","60-14-b12-1.120.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","1","4194.1.60-14-b12-1.119.O","60-14-b12-1.119.O","Maryfield Drive - Outside Luas Station","0"
"60-14-b12-1","1","4195.1.60-14-b12-1.120.I","60-14-b12-1.120.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","1","4196.1.60-14-b12-1.119.O","60-14-b12-1.119.O","Maryfield Drive - Outside Luas Station","0"
"60-14-b12-1","1","4197.1.60-14-b12-1.120.I","60-14-b12-1.120.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","1","4198.1.60-14-b12-1.119.O","60-14-b12-1.119.O","Maryfield Drive - Outside Luas Station","0"
"60-14-b12-1","1","4199.1.60-14-b12-1.120.I","60-14-b12-1.120.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","1","4200.1.60-14-b12-1.120.I","60-14-b12-1.120.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","1","4201.1.60-14-b12-1.119.O","60-14-b12-1.119.O","Maryfield Drive - Outside Luas Station","0"
"60-14-b12-1","1","4202.1.60-14-b12-1.118.I","60-14-b12-1.118.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","1","4203.1.60-14-b12-1.119.O","60-14-b12-1.119.O","Maryfield Drive - Outside Luas Station","0"
"60-14-b12-1","1","4204.1.60-14-b12-1.120.I","60-14-b12-1.120.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","1","4205.1.60-14-b12-1.120.I","60-14-b12-1.120.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","1","4206.1.60-14-b12-1.119.O","60-14-b12-1.119.O","Maryfield Drive - Outside Luas Station","0"
"60-14-b12-1","1","4207.1.60-14-b12-1.120.I","60-14-b12-1.120.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","1","4208.1.60-14-b12-1.119.O","60-14-b12-1.119.O","Maryfield Drive - Outside Luas Station","0"
"60-14-b12-1","1","4209.1.60-14-b12-1.120.I","60-14-b12-1.120.I","Outside Luas Station - Maryfield Drive","1"
"60-14-b12-1","1","4210.1.60-14-b12-1.120.I","60-14-b12-1.120.I","Outside Luas Station - Maryfield Drive","1"
