stopid,displaystopid,shortname,shortnamelocalized,fullname,fullnamelocalized,latitude,longitude,lastupdated,operator,op_type,routes
218,218,Shantalla Road,Bóthar Sheantalaimh,Shantalla Road,,53.3859238889,-6.2337883333,08/06/2020 10:29:55,bac,1,"['16C', '16']"
219,219,Shantalla Road,Bóthar Sheantalaimh,Shantalla Road,,53.3878275,-6.2385355556,08/06/2020 10:29:55,bac,1,"['16', '16C']"
220,220,Swords Road,Bóthar Shoird,Swords Road,,53.3879405556,-6.2449808333,08/06/2020 10:29:55,bac,1,"['16', '1', '33', '33E', '41D', '41C', '41B', '41']"
221,221,Shanowen Rd,Br na Seanabhann,Shanowen Rd,,53.3897213889,-6.2468922222,08/06/2020 10:29:55,bac,1,['1']
222,222,Shanliss Rd,Br an tSeanleasa,Shanliss Rd,,53.3899455556,-6.2493036111,08/06/2020 10:29:55,bac,1,['1']
223,223,Shanliss Rd,Br an tSeanleasa,Shanliss Rd,,53.3910622222,-6.2519191667,08/06/2020 10:29:55,bac,1,['1']
224,224,Shanard Road,Bóthar Sheanaird,Shanard Road,,53.3908347222,-6.2541838889,08/06/2020 10:29:55,bac,1,['1']
225,225,Shanard Road,Bóthar Sheanaird,Shanard Road,,53.3906666667,-6.2574383333,08/06/2020 10:29:55,bac,1,['1']
226,226,Shanard Road,Bóthar Sheanaird,Shanard Road,,53.3911405556,-6.2622005556,08/06/2020 10:29:55,bac,1,"['1', '16']"
227,227,Shanliss Rd,Br an tSeanleasa,Shanliss Rd,,53.3911438889,-6.2513444444,08/06/2020 10:29:55,bac,1,"['16', '1']"
228,228,Shanliss Rd,Br an tSeanleasa,Shanliss Rd,,53.3918775,-6.2597194444,08/06/2020 10:29:55,bac,1,"['1', '16']"
229,229,Shanliss Rd,Br an tSeanleasa,Shanliss Rd,,53.3913994444,-6.2565363889,08/06/2020 10:29:55,bac,1,"['16', '1']"
230,230,Shanliss Rd,Br an tSeanleasa,Shanliss Rd,,53.3898880556,-6.2490655556,08/06/2020 10:29:55,bac,1,"['1', '16']"
231,231,Swords Road,Bóthar Shoird,Swords Road,,53.38924,-6.2459497222,08/06/2020 10:29:55,bac,1,"['16', '16C', '16D', '1', '33', '41', '41B', '41C', '41D']"
232,232,Shantalla Road,Bóthar Sheantalaimh,Shantalla Road,,53.3879844444,-6.2369805556,08/06/2020 10:29:55,bac,1,"['16C', '16']"
233,233,Shantalla Road,Bóthar Sheantalaimh,Shantalla Road,,53.3858213889,-6.2335369444,08/06/2020 10:29:55,bac,1,"['16', '16C']"
234,234,Beaumont Road,Bóthar Beaumont,Beaumont Road,,53.3849461111,-6.2348038889,08/06/2020 10:29:55,bac,1,"['16C', '16', '14C', '14']"
235,235,Beaumont Road,Bóthar Beaumont,Beaumont Road,,53.3832930556,-6.2372369444,08/06/2020 10:29:55,bac,1,"['14', '14C', '16', '16C']"
236,236,Beaumont Road,Bóthar Beaumont,Beaumont Road,,53.3820280556,-6.2381469444,08/06/2020 10:29:55,bac,1,"['16C', '16', '14C', '14']"
237,237,Collins Ave,Ascl Uí­ Choileáin,Collins Ave,,53.3820311111,-6.24351,08/06/2020 10:29:55,bac,1,"['16', '16C']"
242,242,Beaumont Road,Bóthar Beaumont,Beaumont Road,,53.385655,-6.2320105556,08/06/2020 10:29:55,bac,1,['14']
243,243,Beaumont Road,Bóthar Beaumont,Beaumont Road,,53.38578,-6.2295397222,08/06/2020 10:29:55,bac,1,['14']
244,244,Skelly's Lane,Lána Uí­ Scalaí­,Skelly's Lane,,53.3849983333,-6.2234986111,08/06/2020 10:29:55,bac,1,['14']
245,245,Skelly's Lane,Lána Uí­ Scalaí­,Skelly's Lane,,53.3844722222,-6.2195666667,08/06/2020 10:29:55,bac,1,['14']
246,246,Kilmore Rd,Br na Coille Móire,Kilmore Rd,,53.3851511111,-6.2162130556,08/06/2020 10:29:55,bac,1,['14']
247,247,Ardlea Road,Bóthar Ard Liath,Ardlea Road,,53.38697,-6.2144888889,08/06/2020 10:29:55,bac,1,['27B']
248,248,Maryfield Drive,Céide Ghort Mhuire,Maryfield Drive,,53.3855880556,-6.2144780556,08/06/2020 10:29:55,bac,1,"['14', '14C']"
249,249,Kilmore Rd,Br na Coille Móire,Kilmore Rd,,53.3849311111,-6.2161438889,08/06/2020 10:29:55,bac,1,"['14C', '14']"
250,250,Skelly's Lane,Lána Uí­ Scalaí­,Skelly's Lane,,53.3844194444,-6.2202452778,08/06/2020 10:29:55,bac,1,"['14', '14C']"
251,251,Skelly's Lane,Lána Uí­ Scalaí­,Skelly's Lane,,53.3848322222,-6.2232197222,08/06/2020 10:29:55,bac,1,"['14C', '14']"
252,252,Skelly's Lane,Lána Uí­ Scalaí­,Skelly's Lane,,53.3855688889,-6.22795,08/06/2020 10:29:55,bac,1,"['14', '14C']"
253,253,Beaumont Hospital,Ospidéal Beaumont,Beaumont Hospital,,53.3899458333,-6.22439,08/06/2020 10:29:55,bac,1,['27B']
254,254,Beaumont Hospital,Ospidéal Beaumont,Beaumont Hospital,,53.3902638889,-6.2240980556,08/06/2020 10:29:55,bac,1,"['27B', '14']"
255,255,Beaumont Road,Bóthar Beaumont,Beaumont Road,,53.3855938889,-6.2315319444,08/06/2020 10:29:55,bac,1,"['14', '14C']"
261,261,Parnell Square,Cearnóg Parnell,Parnell Square,,53.35405,-6.2628338889,08/06/2020 10:29:55,bac,1,"['13', '11', '116', '40', '747']"
262,262,Parnell Square,Cearnóg Parnell,Parnell Square,,53.3539469444,-6.2627230556,08/06/2020 10:29:55,bac,1,"['16C', '16D', '16']"
263,263,Parnell Square,Cearnóg Parnell,Parnell Square,,53.3537411111,-6.2624830556,08/06/2020 10:29:55,bac,1,"['120', '122', '9']"
264,264,Parnell Square,Cearnóg Parnell,Parnell Square,,53.3535280556,-6.26223,08/06/2020 10:29:55,bac,1,"['140', '155', '46A']"
265,265,Parnell Square,Cearnóg Parnell,Parnell Square,,53.3533580556,-6.26203,08/06/2020 10:29:55,bac,1,"['44', '1', '38', '38D', '38B', '38A']"
270,270,O'Connell St,Sr Uí­ Chonaill,O'Connell St,,53.350615,-6.260435,08/06/2020 10:29:55,bac,1,"['13', '16', '16D', '16C', '40']"
271,271,O'Connell St,Sr Uí­ Chonaill,O'Connell St,,53.3485838889,-6.2595388889,08/06/2020 10:29:55,bac,1,"['44', '53', '747', '1', '11', '122']"
272,272,O'Connell St,Sr Uí­ Chonaill,O'Connell St,,53.35146,-6.2608011111,08/06/2020 10:29:55,bac,1,"['123', '44']"
273,273,O'Connell St,Sr Uí­ Chonaill,O'Connell St,,53.3472419444,-6.2587911111,08/06/2020 10:29:55,bac,1,"['4', '7', '7A', '120']"
274,274,O'Connell St,Sr Uí­ Chonaill,O'Connell St,,53.350345,-6.2606719444,08/06/2020 10:29:55,bac,1,"['123', '140', '38A', '38B', '38D', '38']"
276,276,River Road,Bóthar na hAbhann,River Road,,53.3774,-6.3317911111,08/06/2020 10:29:55,bac,1,['120']
277,277,O'Connell St,Sr Uí­ Chonaill,O'Connell St,,53.35081,-6.26052,08/06/2020 10:29:55,bac,1,"['33', '41B', '41', '41D', '41C', '9']"
278,278,O'Connell St,Sr Uí­ Chonaill,O'Connell St,,53.3516280556,-6.2612369444,08/06/2020 10:29:55,bac,1,"['44', '46A', '46E', '11', '1', '16C', '16']"
279,279,O'Connell St,Sr Uí­ Chonaill,O'Connell St,,53.3501269444,-6.2605819444,08/06/2020 10:29:55,bac,1,"['120', '122', '40']"
281,281,O'Connell St,Sr Uí­ Chonaill,O'Connell St,,53.3513488889,-6.2611111111,08/06/2020 10:29:55,bac,1,"['4', '7A', '7D', '7B', '7', '116', '13', '155', '9']"
284,284,Rathbourne Avenue,Cíúirt Rathbourne,Rathbourne Avenue,,53.3772838889,-6.3283611111,08/06/2020 10:29:55,bac,1,['120']
286,286,Cathal Brugha St,Sr Chathail Brugha,Cathal Brugha St,,53.3519980556,-6.2605311111,08/06/2020 10:29:55,bac,1,['53']
288,288,Abbey St,Sr na Mainistreach,Abbey St,,53.3491288889,-6.255625,08/06/2020 10:29:55,bac,1,"['41', '41B', '41C', '41D']"
289,289,Abbey St,Sr na Mainistreach,Abbey St,,53.34899,-6.2562730556,08/06/2020 10:29:55,bac,1,"['31A', '31B', '32', '29A', '31']"
291,291,Abbey St,Sr na Mainistreach,Abbey St,,53.3489438889,-6.2565888889,08/06/2020 10:29:55,bac,1,['29A']
292,292,Abbey St,Sr na Mainistreach,Abbey St,,53.3491880556,-6.2552538889,08/06/2020 10:29:55,bac,1,"['33', '33E']"
297,297,Eden Quay,Cé Éidin,Eden Quay,,53.3481161111,-6.2567688889,08/06/2020 10:29:55,bac,1,"['32X', '14', '151', '14C', '41X']"
298,298,Eden Quay,Cé Éidin,Eden Quay,,53.3481769444,-6.2563711111,08/06/2020 10:29:55,bac,1,['27']
299,299,Eden Quay,Cé Éidin,Eden Quay,,53.348225,-6.2560138889,08/06/2020 10:29:55,bac,1,['15']
300,300,Eden Quay,Cé Éidin,Eden Quay,,53.3482688889,-6.2557630556,08/06/2020 10:29:55,bac,1,"['27B', '27A']"
301,301,Eden Quay,Cé Éidin,Eden Quay,,53.3480761111,-6.2565769444,08/06/2020 10:29:55,bac,1,"['151', '14C', '15', '14', '142']"
302,302,Eden Quay,Cé Éidin,Eden Quay,,53.3481088889,-6.2562788889,08/06/2020 10:29:55,bac,1,"['151', '27X', '27', '33D', '33X', '61']"
303,303,Eden Quay,Cé Éidin,Eden Quay,,53.348175,-6.2560538889,08/06/2020 10:29:55,bac,1,"['61', '27B', '118', '84X']"
307,307,O'Donovan Rd,Br Uí­ Dhonnabháin,O'Donovan Rd,,53.3345811111,-6.2800719444,08/06/2020 10:29:55,bac,1,['150']
308,308,Oscar Square,Cearnóg Oscair,Oscar Square,,53.3367688889,-6.2795180556,08/06/2020 10:29:55,bac,1,['150']
309,309,Ardee St,Sr B. Átha Fhirdhia,Ardee St,,53.3378469444,-6.2789019444,08/06/2020 10:29:55,bac,1,['150']
312,312,Wellington Quay,Cé Wellington,Wellington Quay,,53.34547,-6.2661919444,08/06/2020 10:29:55,bac,1,"['25', '25A', '25B', '25D', '25X', '26', '66', '66A', '67X', '66B', '66E', '66X', '67']"
315,315,Bachelors Walk,Siíúlán Bhaitsiléir,Bachelors Walk,,53.3469938889,-6.2618161111,08/06/2020 10:29:55,bac,1,"['67', '66X', '66E', '66B', '67X', '70', '83A', '83', '66A', '66', '51X', '51D', '26', '25X', '25D', '25B', '25A', '37', '39', '39A', '25', '151', '145']"
317,317,Westmoreland Street,Sráid Westmoreland,Westmoreland Street,,53.3462419444,-6.2590738889,08/06/2020 10:29:55,bac,1,"['26', '66', '66A', '84X', '66B', '66E', '67']"
318,318,Westmoreland Street,Sráid Westmoreland,Westmoreland Street,,53.3463011111,-6.2590788889,08/06/2020 10:29:55,bac,1,"['66X', '67X', '25X']"
319,319,Westmoreland Street,Sráid Westmoreland,Westmoreland Street,,53.3459669444,-6.2592769444,08/06/2020 10:29:55,bac,1,"['155', '1', '140', '13', '83A', '83', '44', '40', '9']"
320,320,Westmoreland Street,Sráid Westmoreland,Westmoreland Street,,53.3456469444,-6.259275,08/06/2020 10:29:55,bac,1,"['46E', '46A', '7B', '7D', '11', '116', '16C', '16']"
322,322,Ballymun Road,Bóthar Bhaile Munna,Ballymun Road,,53.4042511111,-6.2653461111,08/06/2020 10:29:55,bac,1,"['155', '13', '4']"
323,323,Ballymun Road,Bóthar Bhaile Munna,Ballymun Road,,53.41292,-6.2654369444,05/05/2020 09:26:05,bac,1,"['4', '13']"
324,324,Harristown,Baile Anraí­,Harristown,,53.4177211111,-6.2786261111,05/05/2020 09:26:05,bac,1,"['13', '27B', '4', '83', '83A']"
325,325,Aston Quay,Cé Aston,Aston Quay,,53.3467319444,-6.259905,05/05/2020 09:26:05,bac,1,['145']
326,326,Aston Quay,Cé Aston,Aston Quay,,53.3465761111,-6.2604638889,05/05/2020 09:26:05,bac,1,"['79A', '79']"
327,327,Ballymun Road,Bóthar Bhaile Munna,Ballymun Road,,53.4131930556,-6.2653361111,05/05/2020 09:26:05,bac,1,"['4', '13']"
328,328,Aston Quay,Cé Aston,Aston Quay,,53.3464230556,-6.2610611111,05/05/2020 09:26:05,bac,1,"['39A', '39']"
329,329,Aston Quay,Cé Aston,Aston Quay,,53.3463138889,-6.2616830556,05/05/2020 09:26:05,bac,1,"['37', '70']"
332,332,Harristown,Baile Anraí­,Harristown,,53.4173530556,-6.27853,05/05/2020 09:26:05,bac,1,"['83A', '83', '4', '27B', '13']"
333,333,D'Olier Street,Sráid D'Olier,D'Olier Street,,53.3466669444,-6.258325,05/05/2020 09:26:05,bac,1,"['32X', '33X', '33D', '41X']"
334,334,D'Olier Street,Sráid D'Olier,D'Olier Street,,53.346555,-6.2581561111,05/05/2020 09:26:05,bac,1,"['46A', '7D', '7B', '155', '140', '145', '118']"
335,335,D'Olier Street,Sráid D'Olier,D'Olier Street,,53.3463638889,-6.2578861111,05/05/2020 09:26:05,bac,1,"['123', '13', '39', '39A', '40']"
336,336,D'Olier Street,Sráid D'Olier,D'Olier Street,,53.3462469444,-6.2577030556,05/05/2020 09:26:05,bac,1,"['44', '51D', '51X', '61', '83', '83A', '67X', '66X', '25X', '142', '14', '14C', '16', '16D', '9']"
340,340,Townsend St,Sr Chnoc na Lobhar,Townsend St,,53.34597,-6.25614,05/05/2020 09:26:05,bac,1,"['15B', '15A', '15D', '1', '77A', '61', '56A', '47', '44']"
342,342,Pearse Street,Sráid an Choláiste,Pearse Street,,53.34556,-6.2567938889,05/05/2020 09:26:05,bac,1,"['54A', '49', '84X']"
345,345,Pearse Street,Sráid an Phiarsaigh,Pearse Street,,53.345485,-6.2562661111,05/05/2020 09:26:05,bac,1,"['7B', '7D', '66X', '67X', '46E', '46A', '41X', '11', '118', '116', '145', '25X', '32X']"
346,346,Pearse Street,Sr an Phiarsaigh,Pearse Street,,53.3455380556,-6.2565761111,05/05/2020 09:26:05,bac,1,"['26', '66', '66A', '66E', '66B', '67']"
350,350,Townsend Street,Sráid Chnoc Na Lobh,Townsend Street,,53.3456469444,-6.24977,05/05/2020 09:26:05,bac,1,"['77A', '77X', '61', '56A', '47', '44', '1', '15D', '15A', '15B']"
351,351,Pearse Street,Sráid an Phiarsaigh,Pearse Street,,53.3433938889,-6.2453130556,05/05/2020 09:26:05,bac,1,"['15B', '15A', '15D', '1', '47', '56A', '77A']"
352,352,Pearse Street,Sráid an Phiarsaigh,Pearse Street,,53.3429738889,-6.2424261111,05/05/2020 09:26:05,bac,1,"['77A', '56A', '47', '1', '15D', '15A', '15B']"
353,353,Pearse Street,Sráid an Phiarsaigh,Pearse Street,,53.342615,-6.2396138889,05/05/2020 09:26:05,bac,1,"['15B', '15A', '15D', '1', '47', '56A', '77A']"
354,354,Ringsend Road,Bóthar na Rinne,Ringsend Road,,53.34222,-6.2364530556,05/05/2020 09:26:05,bac,1,"['77A', '56A', '47', '1', '15D', '15A', '15B']"
355,355,Ringsend Road,Bóthar na Rinne,Ringsend Road,,53.341795,-6.2330388889,05/05/2020 09:26:05,bac,1,"['1', '47']"
356,356,Bridge Street,Sráid Bhrí­de,Bridge Street,,53.3419030556,-6.2267219444,05/05/2020 09:26:05,bac,1,"['47', '1']"
357,357,Irishtown Rd,Br an Bhaile Ghaela,Irishtown Rd,,53.3391669444,-6.2231030556,05/05/2020 09:26:05,bac,1,"['1', '47']"
371,371,Irishtown Rd,Br an Bhaile Ghaela,Irishtown Rd,,53.3386330556,-6.223025,05/05/2020 09:26:05,bac,1,"['47', '1']"
372,372,Sandymount Rd,Br Dhumhach Thrá,Sandymount Rd,,53.3354830556,-6.2196738889,05/05/2020 09:26:05,bac,1,"['1', '47']"
373,373,Sandymount Rd,Br Dhumhach Thrá,Sandymount Rd,,53.3342569444,-6.2179069444,05/05/2020 09:26:05,bac,1,"['47', '1']"
374,374,Sandymount Rd,Br Dhumhach Thrá,Sandymount Rd,,53.3331780556,-6.2163630556,05/05/2020 09:26:05,bac,1,"['1', '47']"
375,375,Seafort Ave,Ascl Dhíún na Mara,Seafort Ave,,53.3340611111,-6.2143844444,05/05/2020 09:26:05,bac,1,"['47', '1']"
376,376,Strand Road,Bóthar na Trá,Strand Road,,53.3307130556,-6.2092661111,05/05/2020 09:26:05,bac,1,"['1', '47']"
377,377,Strand Road,Bóthar na Trá,Strand Road,,53.3287430556,-6.2088238889,05/05/2020 09:26:05,bac,1,"['47', '1']"
378,378,Strand Road,Bóthar na Trá,Strand Road,,53.3256438889,-6.207305,05/05/2020 09:26:05,bac,1,"['1', '47']"
380,380,St. John's Road,Bóthar Eoin,St. John's Road,,53.324685,-6.2092130556,05/05/2020 09:26:05,bac,1,"['47', '1']"
381,381,Park Avenue,Ascaill na Páirce,Park Avenue,,53.324195,-6.2122969444,05/05/2020 09:26:05,bac,1,"['1', '47']"
382,382,St. John's Road,Bóthar Eoin,St. John's Road,,53.3250930556,-6.20763,05/05/2020 09:26:05,bac,1,"['47', '1']"
383,383,Strand Road,Bóthar na Trá,Strand Road,,53.3286038889,-6.20894,05/05/2020 09:26:05,bac,1,"['1', '47']"
384,384,Strand Road,Bóthar na Trá,Strand Road,,53.3316088889,-6.2101719444,05/05/2020 09:26:05,bac,1,"['47', '1']"
385,385,Newgrove Ave,Asc an Gharráin Nua,Newgrove Ave,,53.3323511111,-6.2112277778,05/05/2020 09:26:05,bac,1,"['1', '47']"
387,387,Sandymount Rd,Br Dhumhach Thrá,Sandymount Rd,,53.3325430556,-6.2157730556,05/05/2020 09:26:05,bac,1,"['47', '1']"
388,388,Sandymount Rd,Br Dhumhach Thrá,Sandymount Rd,,53.3345219444,-6.2184761111,05/05/2020 09:26:05,bac,1,"['1', '47']"
389,389,Sandymount Rd,Br Dhumhach Thrá,Sandymount Rd,,53.3352969444,-6.2195838889,05/05/2020 09:26:05,bac,1,"['47', '1']"
390,390,Tritonville Road,Bóthar Tritonville,Tritonville Road,,53.3375711111,-6.222285,05/05/2020 09:26:05,bac,1,"['1', '47']"
391,391,Irishtown Rd,Br an Bhaile Ghaela,Irishtown Rd,,53.3401080556,-6.2239169444,05/05/2020 09:26:05,bac,1,"['47', '1']"
392,392,Bridge Street,Sráid an Droichid,Bridge Street,,53.3417461111,-6.2274269444,05/05/2020 09:26:05,bac,1,"['1', '47']"
393,393,Tritonville Road,Bóthar Tritonville,Tritonville Road,,53.3368738889,-6.2223311111,05/05/2020 09:26:05,bac,1,"['47', '1']"
395,395,Ringsend Road,Bóthar na Rinne,Ringsend Road,,53.3419569444,-6.2354219444,05/05/2020 09:26:05,bac,1,"['1', '15B', '15A', '15D', '27', '47', '56A', '77A']"
396,396,Pearse Street,Sráid an Phiarsaigh,Pearse Street,,53.3424661111,-6.2397130556,05/05/2020 09:26:05,bac,1,"['77A', '56A', '47', '27', '15D', '15A', '15B', '1']"
397,397,Pearse Street,Sráid an Phiarsaigh,Pearse Street,,53.3427811111,-6.2420669444,05/05/2020 09:26:05,bac,1,"['1', '15B', '15A', '15D', '27', '47', '56A', '77A']"
398,398,Pearse Street,Sráid an Phiarsaigh,Pearse Street,,53.3432980556,-6.2455319444,05/05/2020 09:26:05,bac,1,"['77A', '56A', '47', '27', '15D', '15A', '15B', '1']"
399,399,Pearse Street,Sráid an Phiarsaigh,Pearse Street,,53.3438519444,-6.2482580556,05/05/2020 09:26:05,bac,1,"['1', '15B', '15A', '15D', '27', '47', '56A', '77A']"
400,400,Pearse Street,Sráid an Phiarsaigh,Pearse Street,,53.3448269444,-6.25323,05/05/2020 09:26:05,bac,1,"['77A', '67', '7', '66A', '66E', '66B', '7A', '56A', '61', '66', '47', '44', '27', '26', '25D', '4', '15D', '15A', '15B', '25A', '25', '25B', '1', '120']"
404,404,Nassau Street,Sráid Nassau,Nassau Street,,53.3426480556,-6.2564030556,05/05/2020 09:26:05,bac,1,"['11', '39A', '39', '38D', '38B', '38A', '37', '38', '51X', '51D', '70']"
405,405,Nassau Street,Sráid Nassau,Nassau Street,,53.3424769444,-6.2555961111,05/05/2020 09:26:05,bac,1,"['7', '7A', '4', '27X', '120']"
406,406,Nassau Street,Sráid Nassau,Nassau Street,,53.3425811111,-6.2560930556,05/05/2020 09:26:05,bac,1,"['145', '25B', '25', '25A', '155', '25D', '26', '25X', '7D', '7B', '67', '67X', '66B', '66E', '66X', '46A', '66', '66A']"
407,407,Custom House Quay,Cé Theach an Chusta,Custom House Quay,,53.3483330556,-6.2538530556,05/05/2020 09:26:05,bac,1,"['41X', '33X', '33D', '151', '15B', '15A', '142']"
408,408,Merrion Sq,Cearnóg Mhuirfean,Merrion Sq,,53.3409669444,-6.2500138889,05/05/2020 09:26:05,bac,1,"['120', '4', '27X', '7', '7A']"
409,409,Merrion Sq,Cearnóg Mhuirfean,Merrion Sq,,53.3401361111,-6.2476561111,05/05/2020 09:26:05,bac,1,"['7A', '7', '27X', '4', '120']"
410,410,Mount St,Sráid an Mhóta,Mount St,,53.338815,-6.2438780556,05/05/2020 09:26:05,bac,1,"['120', '4', '7', '7A']"
411,411,Mount St,Sráid an Mhóta,Mount St,,53.3381130556,-6.2417588889,05/05/2020 09:26:05,bac,1,"['7A', '7', '4', '27X', '120']"
412,412,Northumberland Rd,Br Northumberland,Northumberland Rd,,53.3352530556,-6.2372569444,05/05/2020 09:26:05,bac,1,"['120', '4', '7', '7A']"
413,413,Northumberland Rd,Br Northumberland,Northumberland Rd,,53.3340911111,-6.2364419444,05/05/2020 09:26:05,bac,1,"['7A', '7', '4', '120']"
414,414,Pembroke Road,Bóthar Pheambróg,Pembroke Road,,53.3315738889,-6.2344733333,05/05/2020 09:26:05,bac,1,"['120', '4', '27X', '7', '7A']"
415,415,Pembroke Road,Bóthar Pheambróg,Pembroke Road,,53.3303377778,-6.2329477778,05/05/2020 09:26:05,bac,1,"['7A', '7', '4', '120']"
416,416,Ballsbridge,Droichead na Dothra,Ballsbridge,,53.32864,-6.2293694444,05/05/2020 09:26:05,bac,1,"['4', '27X', '7', '7A']"
417,417,Merrion Road,Bóthar Mhuirfean,Merrion Road,,53.3276997222,-6.2259705556,05/05/2020 09:26:05,bac,1,"['7A', '7D', '7', '27X', '4']"
418,418,Merrion Road,Bóthar Mhuirfean,Merrion Road,,53.3257111111,-6.2233869444,05/05/2020 09:26:05,bac,1,"['4', '27X', '7', '7A']"
419,419,Merrion Road,Bóthar Mhuirfean,Merrion Road,,53.32399,-6.2204338889,05/05/2020 09:26:05,bac,1,"['7A', '7', '27X', '4']"
420,420,Merrion Road,Bóthar Mhuirfean,Merrion Road,,53.3219038889,-6.2174861111,05/05/2020 09:26:05,bac,1,"['4', '27X', '7', '7A']"
421,421,Merrion Road,Bóthar Mhuirfean,Merrion Road,,53.3199961111,-6.2144819444,05/05/2020 09:26:05,bac,1,"['7A', '7', '4']"
422,422,Merrion Road,Bóthar Mhuirfean,Merrion Road,,53.31806,-6.2103130556,05/05/2020 09:26:05,bac,1,"['4', '7', '7A', '84A']"
423,423,Merrion Road,Bóthar Mhuirfean,Merrion Road,,53.317145,-6.2073930556,05/05/2020 09:26:05,bac,1,"['84A', '7A', '7', '4']"
424,424,Merrion Road,Bóthar Mhuirfean,Merrion Road,,53.31539,-6.2037119444,05/05/2020 09:26:05,bac,1,"['4', '7', '7A', '84A']"
425,425,Merrion Road,Bóthar Mhuirfean,Merrion Road,,53.312495,-6.2014680556,05/05/2020 09:26:05,bac,1,"['84A', '7A', '7', '4']"
426,426,Rock Road,Bóthar na Carraige,Rock Road,,53.3109638889,-6.1998238889,05/05/2020 09:26:05,bac,1,"['4', '7', '7A', '84A']"
427,427,Rock Road,Bóthar na Carraige,Rock Road,,53.3082669444,-6.1950130556,05/05/2020 09:26:05,bac,1,"['84A', '7A', '7', '4']"
428,428,Rock Road,Bóthar na Carraige,Rock Road,,53.3069038889,-6.1907080556,05/05/2020 09:26:05,bac,1,"['4', '7', '7A']"
429,429,Rock Road,Bóthar na Carraige,Rock Road,,53.3047088889,-6.18713,05/05/2020 09:26:05,bac,1,"['7A', '84A', '7', '4']"
435,435,Stillorgan Road,Bóthar Stigh Lorgan,Stillorgan Road,,53.2959888889,-6.2037430556,05/05/2020 09:26:05,bac,1,"['116', '155', '145', '7D', '7B', '46A', '47']"
441,441,Kilmacud Rd,Br Chill Mochuda,Kilmacud Rd,,53.2889461111,-6.2150361111,05/05/2020 09:26:05,bac,1,['11']
442,442,Kilmacud Rd,Br Chill Mochuda,Kilmacud Rd,,53.2892069444,-6.2119980556,05/05/2020 09:26:05,bac,1,['11']
443,443,Kilmacud Rd,Br Chill Mochuda,Kilmacud Rd,,53.2891319444,-6.2090269444,05/05/2020 09:26:05,bac,1,['11']
444,444,Kilmacud Rd,Br Chill Mochuda,Kilmacud Rd,,53.2881363889,-6.2075405556,05/05/2020 09:26:05,bac,1,"['11', '116', '47']"
445,445,Kilmacud Rd,Br Chill Mochuda,Kilmacud Rd,,53.2856886111,-6.2085280556,05/05/2020 09:26:05,bac,1,"['47', '116', '11']"
447,447,Kilmacud Rd,Br Chill Mochuda,Kilmacud Rd,,53.2802180556,-6.2105563889,05/05/2020 09:26:05,bac,1,"['11', '116', '47']"
448,448,Burton Hall Rd,Br Halla an Bhurtíún,Burton Hall Rd,,53.2748386111,-6.2066725,05/05/2020 09:26:05,bac,1,"['47', '116']"
449,449,Blackthorn Road,Céide an Draighin,Blackthorn Road,,53.2763227778,-6.2169275,05/05/2020 09:26:05,bac,1,"['116', '11']"
450,450,Blackthorn Road,Bóthar an Draighin,Blackthorn Road,,53.2750941667,-6.2134997222,05/05/2020 09:26:05,bac,1,"['11', '116']"
451,451,Blackthorn Drive,Céide an Draighin,Blackthorn Drive,,53.2782238889,-6.207755,05/05/2020 09:26:05,bac,1,"['116', '11', '47']"
453,453,Kilmacud Rd,Br Chill Mochuda,Kilmacud Rd,,53.2885863889,-6.2075666667,05/05/2020 09:26:05,bac,1,"['47', '11', '116']"
454,454,Kilmacud Rd,Br Chill Mochuda,Kilmacud Rd,,53.289115,-6.2099130556,05/05/2020 09:26:05,bac,1,['11']
461,461,Stillorgan Road,Bóthar Stigh Lorgan,Stillorgan Road,,53.2947830556,-6.2034611111,05/05/2020 09:26:05,bac,1,"['116', '118', '145', '155', '47', '46E', '46A', '7B', '7D']"
469,469,Rock Road,Bóthar na Carraige,Rock Road,,53.3028469444,-6.1840469444,05/05/2020 09:26:05,bac,1,"['84A', '7D', '7A', '7', '4']"
470,470,Rock Road,Bóthar na Carraige,Rock Road,,53.3056188889,-6.1889588889,05/05/2020 09:26:05,bac,1,"['4', '7', '7A', '7D', '84A']"
471,471,Rock Road,Bóthar na Carraige,Rock Road,,53.3068688889,-6.191045,05/05/2020 09:26:05,bac,1,"['7D', '7', '7A', '84A', '4']"
